Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,40.2%,-5.5,7.7,87.8,-2.3
FT,,,,,
FC,6.0%,-0.1,8.3,88.2,-3.0
FS,,,,,
FO,,,,,
SI,3.1%,-5.3,5.5,89.0,0.9
SL,27.2%,1.6,4.6,82.6,-0.1
CU,5.2%,4.9,-0.9,76.0,-2.9
KC,,,,,
EP,,,,,
CH,18.3%,-7.7,5.6,80.8,-0.9
SC,,,,,
KN,,,,,
UN,,,,,
