Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,36.8%,-7.3,7.7,88.0,-7.4
FT,,,,,
FC,0.3%,0.6,9.4,88.4,-0.1
FS,,,,,
FO,,,,,
SI,0.9%,-11.2,8.1,87.9,1.0
SL,26.4%,2.8,2.9,82.2,4.7
CU,27.6%,8.0,-6.6,71.4,-6.4
KC,,,,,
EP,,,,,
CH,8.1%,-8.2,6.8,84.8,-1.7
SC,,,,,
KN,,,,,
UN,,,,,
