Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,16.8%,-4.4,8.5,93.4,4.6
FT,42.6%,-8.7,5.2,94.0,3.8
FC,11.7%,1.0,3.9,88.2,1.3
FS,16.8%,-6.1,2.8,85.5,-0.7
FO,,,,,
SI,,,,,
SL,,,,,
CU,11.0%,5.4,-4.9,77.3,-2.5
KC,,,,,
EP,1.1%,-5.3,3.7,68.6,0.8
CH,,,,,
SC,0.0%,-6.9,3.0,79.3,0.0
KN,,,,,
UN,,,,,
