Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,53.4%,-3.5,10.6,89.9,9.1
FT,6.1%,-8.1,7.7,88.7,0.2
FC,0.1%,0.6,6.8,87.0,0.1
FS,,,,,
FO,,,,,
SI,,,,,
SL,22.4%,2.9,1.4,83.2,11.7
CU,9.5%,6.1,-5.6,77.1,-2.0
KC,,,,,
EP,,,,,
CH,8.5%,-4.8,5.0,84.0,-3.0
SC,,,,,
KN,,,,,
UN,,,,,
