Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,52.7%,-6.7,9.7,94.6,14.2
FT,,,,,
FC,,,,,
FS,35.3%,-7.8,1.6,83.6,21.3
FO,,,,,
SI,,,,,
SL,5.9%,0.3,0.9,81.9,1.0
CU,,,,,
KC,,,,,
EP,,,,,
CH,6.0%,-7.0,6.9,83.8,-4.3
SC,,,,,
KN,,,,,
UN,,,,,
