Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,57.2%,-3.2,9.8,95.0,20.5
FT,10.3%,-7.5,9.2,95.0,3.0
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,24.6%,2.4,1.4,86.9,11.3
CU,0.3%,1.8,-3.2,81.8,0.6
KC,,,,,
EP,,,,,
CH,7.6%,-7.1,5.2,87.8,3.9
SC,,,,,
KN,,,,,
UN,,,,,
