Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,45.1%,7.1,10.4,91.9,3.1
FT,20.7%,10.0,7.9,91.4,1.1
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,15.7%,-0.9,0.5,82.3,3.1
CU,6.8%,-2.8,-5.7,73.7,-2.9
KC,,,,,
EP,,,,,
CH,11.7%,9.0,6.0,83.5,-6.0
SC,,,,,
KN,,,,,
UN,,,,,
