Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,52.9%,-4.9,9.9,86.8,-7.3
FT,,,,,
FC,1.7%,-1.7,9.8,86.8,-0.2
FS,,,,,
FO,,,,,
SI,0.9%,-11.6,11.7,89.2,0.1
SL,17.5%,1.8,4.0,83.2,-6.6
CU,15.9%,5.4,-5.4,75.0,-3.9
KC,,,,,
EP,,,,,
CH,11.1%,-6.1,7.3,80.5,1.2
SC,,,,,
KN,,,,,
UN,,,,,
