Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,13.6%,-4.9,7.6,90.7,1.1
FT,37.5%,-8.5,5.4,90.2,16.0
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,27.3%,0.7,3.0,85.8,-4.5
CU,12.8%,5.4,-6.3,76.8,-7.2
KC,,,,,
EP,,,,,
CH,8.7%,-4.7,4.6,80.3,-0.7
SC,,,,,
KN,,,,,
UN,,,,,
