Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,5.5%,-2.8,10.3,92.1,1.1
FT,45.1%,-7.5,7.5,91.1,13.6
FC,26.9%,2.2,5.4,87.3,-5.7
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,12.8%,4.9,-3.4,76.6,-0.1
KC,,,,,
EP,,,,,
CH,9.8%,-5.7,6.3,81.5,-6.4
SC,,,,,
KN,,,,,
UN,,,,,
