Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,29.0%,-4.4,10.4,96.4,5.8
FT,,,,,
FC,,,,,
FS,22.4%,-6.8,2.7,87.5,11.4
FO,,,,,
SI,29.2%,-8.7,8.6,96.2,3.0
SL,19.4%,2.4,3.4,88.9,-3.0
CU,,,,,
KC,,,,,
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
