Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,50.1%,-5.9,10.3,94.8,-0.2
FT,8.8%,-8.6,8.3,94.7,-5.7
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,16.8%,3.5,0.0,84.8,0.5
CU,,,,,
KC,22.0%,6.5,-7.9,80.1,7.4
EP,,,,,
CH,2.2%,-9.3,5.2,87.1,-0.4
SC,,,,,
KN,,,,,
UN,,,,,
