Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,3.2%,-5.7,5.2,92.4,-0.9
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,32.9%,-9.0,-1.3,91.8,5.0
SL,32.7%,5.2,0.3,82.5,3.3
CU,,,,,
KC,,,,,
EP,,,,,
CH,31.2%,-4.5,-3.2,86.4,12.7
SC,,,,,
KN,,,,,
UN,,,,,
