Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,47.0%,-0.2,7.8,93.6,3.9
FT,,,,,
FC,18.7%,3.3,7.1,93.4,6.4
FS,,,,,
FO,,,,,
SI,4.4%,-4.7,5.5,93.9,-1.1
SL,,,,,
CU,,,,,
KC,25.7%,6.5,-9.7,78.7,-2.2
EP,,,,,
CH,4.3%,-5.5,6.4,83.0,1.9
SC,,,,,
KN,,,,,
UN,,,,,
