Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,18.5%,6.9,9.2,87.4,-15.2
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,22.7%,10.5,8.0,85.5,-7.1
SL,30.9%,-0.5,3.6,82.0,-0.6
CU,10.5%,-4.7,-7.1,73.3,-3.8
KC,,,,,
EP,2.5%,-9.2,-5.3,68.6,2.0
CH,14.8%,7.7,6.3,77.0,2.5
SC,,,,,
KN,,,,,
UN,,,,,
