Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,25.3%,-5.4,7.8,89.7,-14.6
FT,21.2%,-8.9,7.7,89.7,-8.3
FC,11.4%,0.2,4.2,87.3,-6.8
FS,,,,,
FO,,,,,
SI,,,,,
SL,20.0%,3.0,-0.1,81.9,2.0
CU,12.6%,5.4,-6.2,73.6,-4.7
KC,,,,,
EP,,,,,
CH,9.4%,-6.5,2.8,80.4,-7.2
SC,,,,,
KN,,,,,
UN,,,,,
