Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,39.2%,-3.2,7.7,93.5,2.7
FT,,,,,
FC,9.2%,0.6,3.5,88.6,-3.7
FS,,,,,
FO,,,,,
SI,8.1%,-9.0,3.9,93.4,1.3
SL,,,,,
CU,8.1%,5.6,-5.2,80.9,2.4
KC,,,,,
EP,,,,,
CH,35.3%,-10.5,2.3,87.5,4.2
SC,,,,,
KN,,,,,
UN,,,,,
