Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,41.2%,-4.1,9.9,92.8,-4.7
FT,12.2%,-7.4,7.6,93.0,3.8
FC,13.2%,3.2,3.5,85.8,2.2
FS,,,,,
FO,,,,,
SI,,,,,
SL,4.2%,4.7,-0.4,83.0,1.5
CU,16.7%,5.3,-5.7,79.4,1.5
KC,,,,,
EP,,,,,
CH,12.5%,-6.0,4.9,85.2,0.5
SC,,,,,
KN,,,,,
UN,,,,,
