Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,67.1%,3.6,9.1,88.2,-7.5
FT,,,,,
FC,1.9%,-2.6,6.6,83.3,-2.3
FS,0.9%,7.3,5.4,83.3,-0.1
FO,,,,,
SI,,,,,
SL,7.8%,-1.2,3.9,81.1,5.6
CU,9.2%,-4.8,-0.3,73.3,-0.7
KC,,,,,
EP,,,,,
CH,13.1%,5.8,5.0,79.1,-1.0
SC,,,,,
KN,,,,,
UN,,,,,
