Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,14.6%,-7.5,10.2,91.4,-0.9
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,55.0%,-11.1,4.3,89.3,-15.8
SL,8.2%,-0.1,2.6,83.7,-3.0
CU,,,,,
KC,2.4%,2.5,-2.6,79.4,-1.5
EP,,,,,
CH,19.9%,-7.8,3.9,80.1,4.2
SC,,,,,
KN,,,,,
UN,,,,,
