Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,40.0%,4.7,9.5,90.6,9.9
FT,11.0%,7.4,8.5,91.0,-1.6
FC,0.0%,2.1,7.9,86.6,0.2
FS,,,,,
FO,,,,,
SI,,,,,
SL,30.2%,0.1,5.0,86.7,16.2
CU,15.1%,-5.6,-5.2,74.6,9.3
KC,,,,,
EP,,,,,
CH,3.6%,8.2,5.4,83.6,0.5
SC,,,,,
KN,,,,,
UN,,,,,
