Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,22.5%,1.3,7.4,94.5,-6.0
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,20.6%,-6.7,6.9,95.0,8.4
SL,31.2%,6.6,0.4,88.1,14.7
CU,17.3%,2.8,-6.9,84.8,18.2
KC,,,,,
EP,,,,,
CH,8.4%,-7.3,4.9,90.8,-0.9
SC,,,,,
KN,,,,,
UN,,,,,
