Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,28.1%,-6.1,7.2,90.3,-3.1
FT,33.9%,-9.5,6.6,89.5,-7.8
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,30.9%,1.1,0.4,81.2,2.1
CU,,,,,
KC,,,,,
EP,,,,,
CH,7.2%,-7.4,7.1,84.7,-6.4
SC,,,,,
KN,,,,,
UN,,,,,
