Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,29.4%,-6.3,8.2,91.9,12.6
FT,,,,,
FC,,,,,
FS,17.3%,-6.8,1.9,84.4,-4.3
FO,,,,,
SI,39.5%,-8.1,5.9,91.9,-5.5
SL,8.2%,1.9,3.4,83.9,-4.1
CU,5.7%,2.3,-2.7,75.5,6.2
KC,,,,,
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
