Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,13.1%,-3.6,7.8,93.2,-1.4
FT,,,,,
FC,17.2%,1.0,4.9,89.1,6.6
FS,,,,,
FO,,,,,
SI,33.4%,-9.6,5.6,92.8,14.7
SL,16.3%,6.8,0.4,79.0,-4.5
CU,13.9%,8.3,-8.2,71.6,5.5
KC,,,,,
EP,,,,,
CH,6.1%,-9.6,4.0,85.4,-5.5
SC,,,,,
KN,,,,,
UN,,,,,
