Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,2.5%,-2.8,8.8,91.3,-0.8
FT,,,,,
FC,28.7%,2.5,5.1,87.4,1.0
FS,,,,,
FO,,,,,
SI,28.9%,-8.1,6.8,91.8,-0.5
SL,9.5%,3.9,-0.8,82.2,-4.9
CU,21.1%,6.7,-9.0,75.7,-0.1
KC,,,,,
EP,,,,,
CH,9.2%,-9.0,5.2,85.3,1.7
SC,,,,,
KN,,,,,
UN,,,,,
