Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,53.0%,-5.4,10.2,96.7,28.8
FT,,,,,
FC,7.0%,0.8,6.5,92.7,1.4
FS,,,,,
FO,,,,,
SI,,,,,
SL,20.8%,1.9,1.4,89.1,11.6
CU,,,,,
KC,12.1%,5.1,-7.7,82.9,3.7
EP,,,,,
CH,7.1%,-8.6,6.1,89.1,-1.3
SC,,,,,
KN,,,,,
UN,,,,,
