Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,35.9%,-3.8,9.9,93.9,14.9
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,25.8%,-9.1,6.3,93.3,8.1
SL,27.1%,7.4,0.5,81.5,4.9
CU,,,,,
KC,,,,,
EP,,,,,
CH,11.2%,-8.9,5.8,86.5,3.0
SC,,,,,
KN,,,,,
UN,,,,,
