Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,39.0%,-3.1,10.5,93.2,8.3
FT,,,,,
FC,25.7%,2.6,2.2,87.0,-1.6
FS,,,,,
FO,,,,,
SI,0.2%,-8.9,9.3,92.9,0.1
SL,,,,,
CU,,,,,
KC,16.1%,2.6,-5.1,81.2,6.5
EP,,,,,
CH,19.0%,-8.5,2.3,84.9,1.4
SC,,,,,
KN,,,,,
UN,,,,,
