Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,39.0%,-5.4,9.3,92.4,-12.4
FT,20.5%,-8.9,6.9,92.4,-0.6
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,14.8%,0.8,1.8,83.9,3.7
CU,10.1%,3.9,-7.4,78.6,-8.4
KC,,,,,
EP,,,,,
CH,15.7%,-6.9,5.3,81.7,2.3
SC,,,,,
KN,,,,,
UN,,,,,
