Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,47.6%,3.5,9.6,91.3,11.9
FT,14.6%,6.9,8.6,91.6,0.2
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,0.1%,-1.1,5.8,86.6,0.3
CU,24.6%,-2.6,-2.3,80.3,7.7
KC,,,,,
EP,,,,,
CH,13.1%,7.7,5.6,85.5,-5.6
SC,,,,,
KN,,,,,
UN,,,,,
