Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,64.9%,8.4,10.0,89.7,4.8
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,11.2%,-0.3,3.0,81.2,-1.8
CU,11.7%,-3.7,-2.5,74.5,0.3
KC,,,,,
EP,,,,,
CH,12.2%,8.8,5.3,81.3,-3.2
SC,,,,,
KN,,,,,
UN,,,,,
