Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,29.4%,8.1,8.7,91.4,-15.4
FT,27.6%,11.4,7.5,90.8,14.1
FC,,,,,
FS,14.5%,9.1,5.1,84.5,0.2
FO,,,,,
SI,,,,,
SL,28.5%,0.3,2.4,84.6,6.8
CU,,,,,
KC,,,,,
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
