Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,34.2%,5.6,9.0,90.5,6.8
FT,14.6%,8.6,6.8,90.1,-9.9
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,30.9%,-0.7,1.2,80.5,17.1
CU,12.3%,-7.6,-2.2,72.1,-4.3
KC,,,,,
EP,,,,,
CH,8.0%,6.2,5.8,78.6,-2.5
SC,,,,,
KN,,,,,
UN,,,,,
