Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,42.8%,-2.9,9.2,96.0,24.3
FT,9.2%,-7.3,7.0,95.5,-0.3
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,24.0%,1.8,3.3,91.1,17.0
CU,7.9%,3.4,-2.3,82.7,4.5
KC,,,,,
EP,,,,,
CH,16.1%,-7.6,3.2,89.0,13.0
SC,,,,,
KN,,,,,
UN,,,,,
