Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,29.7%,-2.2,8.6,87.8,-2.5
FT,,,,,
FC,38.1%,3.2,6.4,85.3,-7.8
FS,,,,,
FO,,,,,
SI,9.1%,-5.6,6.7,87.8,4.2
SL,,,,,
CU,14.9%,4.4,-7.7,75.1,-5.1
KC,,,,,
EP,,,,,
CH,8.3%,-5.8,5.6,83.3,1.2
SC,,,,,
KN,,,,,
UN,,,,,
