Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,41.9%,-0.9,9.4,91.7,8.2
FT,,,,,
FC,0.9%,3.3,7.9,91.1,0.4
FS,18.0%,-4.9,4.4,83.3,3.2
FO,,,,,
SI,10.0%,-6.3,7.6,91.9,-0.2
SL,21.2%,3.5,1.4,85.0,-0.4
CU,7.9%,5.8,-5.9,75.4,-5.2
KC,,,,,
EP,,,,,
CH,0.1%,-1.9,10.9,87.1,0.0
SC,,,,,
KN,,,,,
UN,,,,,
