Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,32.9%,-4.8,11.0,93.3,2.0
FT,27.2%,-8.9,8.2,93.5,7.6
FC,0.3%,0.2,8.7,91.2,0.4
FS,,,,,
FO,,,,,
SI,,,,,
SL,16.3%,3.1,1.7,86.2,9.8
CU,9.4%,4.6,-2.1,73.4,-6.5
KC,,,,,
EP,,,,,
CH,13.9%,-9.1,4.0,85.4,-4.1
SC,,,,,
KN,,,,,
UN,,,,,
