Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,56.1%,6.0,11.7,90.2,14.2
FT,,,,,
FC,15.3%,4.9,7.3,85.0,-8.4
FS,,,,,
FO,,,,,
SI,,,,,
SL,0.6%,5.4,4.5,76.1,-0.2
CU,22.3%,5.2,0.2,75.7,-3.3
KC,,,,,
EP,,,,,
CH,5.7%,7.7,8.4,79.8,-3.4
SC,,,,,
KN,,,,,
UN,,,,,
