Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,31.2%,-5.5,6.9,90.5,-9.3
FT,31.5%,-8.8,3.9,89.6,-15.3
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,25.2%,2.2,-0.9,81.9,-0.9
CU,,,,,
KC,,,,,
EP,,,,,
CH,12.0%,-7.6,0.9,82.8,-1.5
SC,,,,,
KN,,,,,
UN,,,,,
