Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,44.2%,3.6,9.2,90.6,-2.0
FT,19.2%,7.5,6.9,90.0,-1.1
FC,7.6%,-0.3,3.3,85.8,-1.7
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,14.1%,-1.3,-9.1,74.2,-3.3
KC,,,,,
EP,,,,,
CH,14.8%,7.7,1.9,82.9,5.4
SC,,,,,
KN,,,,,
UN,,,,,
