Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,26.3%,-3.8,7.6,92.4,0.6
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,34.1%,-7.3,3.8,92.2,1.6
SL,,,,,
CU,,,,,
KC,34.0%,5.8,-6.3,81.6,13.5
EP,,,,,
CH,5.5%,-5.7,1.8,87.5,-3.2
SC,,,,,
KN,,,,,
UN,,,,,
