Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,2.6%,-2.4,10.4,91.0,3.0
FT,0.2%,-3.5,10.0,91.1,0.5
FC,,,,,
FS,,,,,
FO,,,,,
SI,64.1%,-7.4,8.3,91.0,12.5
SL,14.7%,1.2,1.2,83.2,4.6
CU,8.4%,5.5,-9.0,73.4,0.7
KC,,,,,
EP,,,,,
CH,10.1%,-8.3,6.2,82.0,1.0
SC,,,,,
KN,,,,,
UN,,,,,
