Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,1.4%,-1.8,9.1,89.5,1.2
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,45.4%,-5.9,5.6,89.5,0.1
SL,27.9%,3.4,0.0,83.9,3.7
CU,10.2%,5.3,-9.8,74.1,0.8
KC,,,,,
EP,,,,,
CH,15.1%,-6.7,2.8,80.5,4.6
SC,,,,,
KN,,,,,
UN,,,,,
