Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,38.6%,5.5,7.9,93.0,3.0
FT,15.6%,8.9,5.9,92.9,6.5
FC,16.3%,-0.1,4.7,88.5,6.5
FS,,,,,
FO,,,,,
SI,,,,,
SL,2.1%,-2.5,2.1,84.7,-8.8
CU,3.3%,-1.7,-2.4,82.4,0.6
KC,,,,,
EP,,,,,
CH,24.1%,10.2,3.6,87.6,6.9
SC,,,,,
KN,,,,,
UN,,,,,
