Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,71.5%,2.0,11.0,92.5,16.7
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,20.2%,-3.8,-0.2,81.3,18.2
CU,6.9%,-2.5,-8.9,73.1,-2.0
KC,,,,,
EP,,,,,
CH,1.3%,8.0,8.5,83.9,-2.5
SC,,,,,
KN,,,,,
UN,,,,,
