Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,,,,,
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,52.3%,-9.1,7.0,89.9,-10.0
SL,39.5%,0.6,1.9,84.5,24.3
CU,,,,,
KC,,,,,
EP,,,,,
CH,8.2%,-8.8,5.7,83.6,-2.2
SC,,,,,
KN,,,,,
UN,,,,,
