Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,38.6%,2.8,9.3,90.4,-3.8
FT,,,,,
FC,0.7%,-2.7,5.8,88.9,-1.8
FS,,,,,
FO,,,,,
SI,13.5%,7.0,6.9,89.2,0.4
SL,16.0%,-0.2,3.5,84.2,9.0
CU,5.6%,-0.9,-4.1,76.4,-2.2
KC,,,,,
EP,,,,,
CH,25.6%,7.1,5.0,81.7,5.1
SC,,,,,
KN,,,,,
UN,,,,,
