Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,39.4%,-5.9,9.2,91.0,-5.0
FT,12.9%,-10.0,4.7,90.7,-7.9
FC,35.5%,1.8,1.7,82.5,11.9
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,7.4%,3.5,-1.3,77.5,-2.8
KC,,,,,
EP,,,,,
CH,4.6%,-8.8,5.8,83.5,-0.3
SC,,,,,
KN,,,,,
UN,,,,,
