Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,,,,,
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,60.0%,8.9,7.1,92.1,-2.3
SL,,,,,
CU,15.6%,-1.7,1.6,82.6,-1.8
KC,,,,,
EP,,,,,
CH,24.4%,7.8,4.0,84.5,9.8
SC,,,,,
KN,,,,,
UN,,,,,
