Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,27.2%,-0.1,7.2,92.9,4.6
FT,,,,,
FC,13.1%,2.6,0.6,87.6,5.1
FS,,,,,
FO,,,,,
SI,15.7%,-6.3,5.6,92.8,-2.0
SL,20.4%,8.4,-3.3,84.3,18.4
CU,16.8%,7.1,-8.4,79.6,4.1
KC,,,,,
EP,,,,,
CH,6.7%,-8.0,3.4,87.9,-1.2
SC,,,,,
KN,,,,,
UN,,,,,
