Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,18.2%,4.5,11.2,88.1,-2.1
FT,22.1%,7.1,11.2,88.7,-8.8
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,21.8%,2.3,7.4,80.3,7.0
CU,,,,,
KC,,,,,
EP,,,,,
CH,37.9%,7.4,10.1,84.0,9.0
SC,,,,,
KN,,,,,
UN,,,,,
