Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,39.0%,5.4,10.1,91.1,3.7
FT,,,,,
FC,12.2%,0.9,4.0,85.7,3.5
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,,,,,
KC,39.2%,-2.1,-9.0,79.2,5.2
EP,,,,,
CH,9.6%,7.6,9.2,86.4,4.6
SC,,,,,
KN,,,,,
UN,,,,,
