Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,3.2%,-4.3,6.6,90.5,-3.1
FT,,,,,
FC,20.0%,-0.1,5.7,88.9,4.4
FS,,,,,
FO,,,,,
SI,33.1%,-8.8,4.6,91.0,12.2
SL,23.4%,0.8,-0.7,82.1,0.9
CU,4.7%,5.2,-8.6,77.7,-1.9
KC,,,,,
EP,,,,,
CH,15.6%,-10.3,3.0,85.7,-3.7
SC,,,,,
KN,,,,,
UN,,,,,
