Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,19.4%,5.8,9.1,91.8,-0.9
FT,34.3%,9.0,6.7,91.8,5.0
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,37.1%,-1.2,0.2,81.7,22.8
CU,3.5%,-1.4,-0.2,67.8,0.8
KC,,,,,
EP,,,,,
CH,5.7%,6.6,6.3,81.8,-3.0
SC,,,,,
KN,,,,,
UN,,,,,
