Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,9.5%,2.5,7.4,88.2,-2.8
FT,44.1%,8.2,5.4,88.5,-3.6
FC,10.9%,-0.6,4.0,85.2,-3.3
FS,,,,,
FO,,,,,
SI,,,,,
SL,26.2%,-5.4,-3.2,78.0,9.4
CU,,,,,
KC,,,,,
EP,,,,,
CH,9.3%,9.0,5.4,79.4,1.3
SC,,,,,
KN,,,,,
UN,,,,,
