Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,60.7%,-6.2,8.6,95.5,1.2
FT,0.1%,-8.9,5.4,93.5,0.2
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,17.9%,1.1,2.1,83.9,4.9
CU,5.8%,1.8,-2.6,75.9,-2.2
KC,,,,,
EP,,,,,
CH,15.5%,-7.5,5.6,83.6,-0.5
SC,,,,,
KN,,,,,
UN,,,,,
