Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,0.4%,4.7,7.8,95.0,0.2
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,65.7%,11.1,8.0,94.1,10.9
SL,12.2%,3.0,2.3,83.1,-3.0
CU,0.1%,-9.4,-4.3,76.6,0.1
KC,11.1%,-1.9,-1.6,75.7,-3.1
EP,,,,,
CH,10.6%,10.0,8.1,85.2,-4.5
SC,,,,,
KN,,,,,
UN,,,,,
