Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,44.6%,2.7,8.8,92.5,11.8
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,19.4%,-2.6,1.8,86.4,-10.4
CU,,,,,
KC,11.4%,-3.5,-5.6,80.7,-1.9
EP,,,,,
CH,24.6%,10.0,6.8,86.2,22.7
SC,,,,,
KN,,,,,
UN,,,,,
