Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,39.9%,4.7,9.1,93.3,-8.6
FT,,,,,
FC,19.5%,-0.8,4.8,89.5,18.8
FS,,,,,
FO,,,,,
SI,13.3%,8.7,4.9,92.4,6.1
SL,,,,,
CU,15.9%,-4.0,-4.7,77.6,4.3
KC,,,,,
EP,,,,,
CH,11.5%,9.2,4.7,85.3,9.8
SC,,,,,
KN,,,,,
UN,,,,,
