Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,27.4%,4.8,7.9,91.4,-3.4
FT,26.2%,9.9,4.5,91.7,1.3
FC,14.0%,0.7,4.7,89.1,4.0
FS,,,,,
FO,,,,,
SI,,,,,
SL,9.6%,-0.8,0.1,84.3,0.0
CU,14.0%,-4.3,-4.4,78.3,5.1
KC,,,,,
EP,,,,,
CH,8.8%,8.2,6.6,85.2,-0.5
SC,,,,,
KN,,,,,
UN,,,,,
