Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,57.8%,-7.6,10.1,93.4,14.1
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,17.8%,0.7,5.1,87.9,16.7
CU,15.9%,5.9,-6.3,78.7,9.1
KC,,,,,
EP,,,,,
CH,8.5%,-10.3,4.3,85.3,-5.0
SC,,,,,
KN,,,,,
UN,,,,,
