Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,11.9%,-4.9,6.9,86.4,-2.2
FT,42.9%,-8.6,6.6,86.1,-7.0
FC,12.6%,1.5,1.9,80.9,-6.5
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,22.5%,5.9,-7.3,68.4,-9.3
KC,,,,,
EP,,,,,
CH,10.1%,-3.2,4.1,80.6,-0.3
SC,,,,,
KN,,,,,
UN,,,,,
