Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,20.1%,-3.8,8.6,87.4,5.3
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,34.4%,-7.7,5.7,87.3,1.7
SL,,,,,
CU,16.6%,7.6,-7.6,72.1,3.9
KC,,,,,
EP,,,,,
CH,28.9%,-7.0,6.9,79.7,5.3
SC,,,,,
KN,,,,,
UN,,,,,
